framework,version,device,op_name,kernel_source,mla_dtype,kv_cache_dtype,num_heads,batch_size,isl,tp_size,step,latency
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,32,2,10240,4,0,3.8420000076293945
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,64,2,10240,2,0,6.336138407389323
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,128,2,10240,1,0,12.390069325764975
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,2,2,10240,64,0,0.30709866682688397
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,4,2,10240,32,0,0.48444799582163495
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,8,2,10240,16,0,0.8426187038421631
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,1,2,10240,128,0,0.20034132401148477
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,16,2,10240,8,0,1.581077257792155
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,32,2,10240,4,0,3.1511147816975913
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,64,2,12288,2,0,10.824532826741537
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,2,2,12288,64,0,0.4368799924850464
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,1,2,12288,128,0,0.2882399956385295
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,4,2,12288,32,0,0.7354079882303873
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,8,2,12288,16,0,1.3294133345286052
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,16,2,12288,8,0,2.6822827657063804
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,32,2,12288,4,0,5.4311949412028
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,32,2,12288,4,0,4.48855463663737
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,64,2,12288,2,0,8.876458485921225
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,16,2,12288,8,0,2.231525262196859
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,128,2,12288,1,0,21.68194580078125
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,4,2,12288,32,0,0.6491146485010783
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,2,2,12288,64,0,0.3977706829706828
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,8,2,12288,16,0,1.160912036895752
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,1,2,12288,128,0,0.25939200321833294
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,128,2,12288,1,0,17.99835205078125
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,8,2,16384,16,0,2.2194080352783203
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,2,2,16384,64,0,0.6983359654744467
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,4,2,16384,32,0,1.214565356572469
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,1,2,16384,128,0,0.4520266850789388
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,16,2,16384,8,0,4.82150936126709
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,32,2,16384,4,0,9.609893163045248
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,16,2,16384,8,0,3.92414919535319
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,32,2,16384,4,0,7.816325505574544
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,8,2,16384,16,0,1.9862720171610515
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,4,2,16384,32,0,1.0586133003234863
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,2,2,16384,64,0,0.6164906819661459
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,64,2,16384,2,0,18.899205525716145
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,1,2,16384,128,0,0.3964266777038574
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,128,4,16,1,0,0.02700799951950709
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,64,2,16384,2,0,15.151514689127604
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,4,4,16,32,0,0.01523200049996376
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,64,4,16,2,0,0.02067733307679494
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,32,4,16,4,0,0.017994667092959087
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,16,4,16,8,0,0.016602666427691776
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,8,4,16,16,0,0.016048000504573185
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,2,4,16,64,0,0.015541333705186844
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,128,2,16384,1,0,30.559280395507812
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,128,2,16384,1,0,40.65454864501953
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,1,4,16,128,0,0.014752000570297241
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,128,4,16,1,0,0.03142933299144109
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,32,4,16,4,0,0.02223466585079829
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,64,4,16,2,0,0.02569599946339925
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,16,4,16,8,0,0.02142400046189626
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,8,4,16,16,0,0.02107733239730199
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,4,4,16,32,0,0.020666666328907013
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,2,4,16,64,0,0.020106667031844456
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,1,4,16,128,0,0.01993600030740102
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,128,4,32,1,0,0.028602667152881622
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,64,4,32,2,0,0.02120000123977661
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,16,4,32,8,0,0.01655999943614006
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,32,4,32,4,0,0.0176959993938605
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,8,4,32,16,0,0.015781333049138386
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,4,4,32,32,0,0.016528000434239704
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,2,4,32,64,0,0.015306666493415833
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,1,4,32,128,0,0.015189333508412043
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,128,4,32,1,0,0.033200000723203026
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,64,4,32,2,0,0.02571733295917511
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,16,4,32,8,0,0.021290667355060577
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,32,4,32,4,0,0.02213866760333379
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,8,4,32,16,0,0.020917333662509918
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,2,4,32,64,0,0.020282667130231857
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,1,4,32,128,0,0.02038399999340375
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,4,4,32,32,0,0.020810666183630627
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,128,4,64,1,0,0.033802665770053864
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,64,4,64,2,0,0.022869333624839783
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,32,4,64,4,0,0.01858666663368543
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,16,4,64,8,0,0.017242666333913803
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,8,4,64,16,0,0.01693333312869072
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,4,4,64,32,0,0.01634666696190834
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,2,4,64,64,0,0.016208000481128693
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,128,4,64,1,0,0.04808533191680908
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,1,4,64,128,0,0.016506666938463848
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,64,4,64,2,0,0.027535999814669292
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,32,4,64,4,0,0.02235200007756551
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,16,4,64,8,0,0.021946666141351063
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,8,4,64,16,0,0.02123733361562093
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,64,4,128,2,0,0.03160533308982849
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,2,4,64,64,0,0.020410666863123577
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,1,4,64,128,0,0.02070933332045873
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,128,4,128,1,0,0.050437331199645996
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,4,4,64,32,0,0.02088533341884613
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,32,4,128,4,0,0.021503999829292297
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,16,4,128,8,0,0.01926400015751521
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,8,4,128,16,0,0.018618666877349217
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,128,4,128,1,0,0.07052266597747803
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,4,4,128,32,0,0.01764800027012825
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,1,4,128,128,0,0.017050666113694508
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,64,4,128,2,0,0.042352000872294106
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,2,4,128,64,0,0.01743999992807706
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,16,4,128,8,0,0.022687998910744984
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,32,4,128,4,0,0.02571733295917511
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,8,4,128,16,0,0.02510400116443634
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,4,4,128,32,0,0.021583999196688335
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,2,4,128,64,0,0.021546666820844013
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,1,4,128,128,0,0.020618667205174763
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,64,4,256,2,0,0.0518453319867452
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,128,4,256,1,0,0.08084799846013387
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,16,4,256,8,0,0.022800001005331676
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,32,4,256,4,0,0.03301866600910822
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,8,4,256,16,0,0.02186666677395503
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,4,4,256,32,0,0.02059200033545494
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,2,4,256,64,0,0.019978666057189304
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,1,4,256,128,0,0.018965333700180054
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,64,4,256,2,0,0.07329066594441731
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,128,4,256,1,0,0.1279039978981018
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,32,4,256,4,0,0.04655466477076212
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,16,4,256,8,0,0.02737066646416982
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,8,4,256,16,0,0.025173333783944447
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,4,4,256,32,0,0.024357333779335022
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,2,4,256,64,0,0.02345066765944163
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,64,4,512,2,0,0.09851200381914775
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,1,4,256,128,0,0.023183998962243397
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,16,4,512,8,0,0.041840001940727234
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,128,4,512,1,0,0.17549866437911987
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,32,4,512,4,0,0.059706668059031166
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,8,4,512,16,0,0.02628266563018163
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,4,4,512,32,0,0.02573866645495097
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,2,4,512,64,0,0.024330665667851765
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,1,4,512,128,0,0.023503998915354412
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,64,4,512,2,0,0.14306132992108664
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,32,4,512,4,0,0.08320533235867818
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,128,4,512,1,0,0.26001065969467163
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,16,4,512,8,0,0.05388266841570536
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,8,4,512,16,0,0.031210665901501972
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,4,4,512,32,0,0.02886933336655299
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,2,4,512,64,0,0.027290667096773785
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,1,4,512,128,0,0.02718399961789449
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,32,4,1024,4,0,0.1389173368612925
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,128,4,1024,1,0,0.44998399416605633
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,16,4,1024,8,0,0.08012266457080841
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,64,4,1024,2,0,0.24151466290156046
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,4,4,1024,32,0,0.034645333886146545
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,8,4,1024,16,0,0.055306668082873024
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,1,4,1024,128,0,0.031685332457224526
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,2,4,1024,64,0,0.03736533224582672
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,32,4,1024,4,0,0.171999990940094
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,16,4,1024,8,0,0.10458667079607646
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,128,4,1024,1,0,0.5885813236236572
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,8,4,1024,16,0,0.06602666775385539
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,64,4,1024,2,0,0.3115359942118327
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,4,4,1024,32,0,0.0395359992980957
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,1,4,1024,128,0,0.034703999757766724
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,2,4,1024,64,0,0.03719466676314672
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,32,4,1536,4,0,0.24077866474787393
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,64,4,1536,2,0,0.4557439883550008
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,8,4,1536,16,0,0.08542399605115254
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,128,4,1536,1,0,0.8666826883951823
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,16,4,1536,8,0,0.1383573313554128
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,4,4,1536,32,0,0.059792002042134605
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,2,4,1536,64,0,0.042437334855397545
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,1,4,1536,128,0,0.04134399940570196
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,128,4,1536,1,0,1.018287976582845
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,4,4,1536,32,0,0.06598933537801106
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,2,4,1536,64,0,0.045754666129748024
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,16,4,1536,8,0,0.160671999057134
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,8,4,1536,16,0,0.09973866740862529
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,64,4,1536,2,0,0.5298346678415934
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,32,4,1536,4,0,0.28465066353480023
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,1,4,1536,128,0,0.042261332273483276
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,128,4,2048,1,0,1.4351253509521484
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,64,4,2048,2,0,0.7123306592305502
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,2,4,2048,64,0,0.05366399884223938
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,4,4,2048,32,0,0.08755200107892354
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,32,4,2048,4,0,0.382479985555013
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,16,4,2048,8,0,0.21039466063181558
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,1,4,2048,128,0,0.050250664353370667
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,8,4,2048,16,0,0.12635200222333273
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,128,4,2048,1,0,1.5538132985432942
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,64,4,2048,2,0,0.801034688949585
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,8,4,2048,16,0,0.13642666737238565
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,16,4,2048,8,0,0.23522667090098062
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,32,4,2048,4,0,0.4215253194173177
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,1,4,2048,128,0,0.05121066669623057
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,4,4,2048,32,0,0.08998933434486389
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,2,4,2048,64,0,0.05871466795603434
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,128,4,3072,1,0,3.1077067057291665
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,64,4,3072,2,0,1.4365545908610027
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,8,4,3072,16,0,0.22978132963180542
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,32,4,3072,4,0,0.7524212996164957
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,16,4,3072,8,0,0.3945653438568115
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,4,4,3072,32,0,0.14166933298110962
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,2,4,3072,64,0,0.09572266538937886
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,1,4,3072,128,0,0.07270933190981548
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,128,4,3072,1,0,3.0176000595092773
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,64,4,3072,2,0,1.4888960520426433
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,32,4,3072,4,0,0.7716853618621826
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,16,4,3072,8,0,0.4100053310394287
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,4,4,3072,32,0,0.14539200067520142
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,1,4,3072,128,0,0.07288533449172974
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,8,4,3072,16,0,0.233952005704244
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,2,4,3072,64,0,0.09744532903035481
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,64,4,4096,2,0,2.415797392527262
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,32,4,4096,4,0,1.2329706350962322
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,128,4,4096,1,0,5.409365336100261
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,16,4,4096,8,0,0.6530293226242065
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,1,4,4096,128,0,0.09064533313115437
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,2,4,4096,64,0,0.1413226624329885
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,8,4,4096,16,0,0.35674134890238446
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,4,4,4096,32,0,0.21408534049987793
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,32,4,4096,4,0,1.2194666862487793
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,128,4,4096,1,0,4.923402786254883
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,64,4,4096,2,0,2.4189279874165854
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,2,4,4096,64,0,0.13742933670679727
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,16,4,4096,8,0,0.6425600051879883
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,4,4,4096,32,0,0.20791999499003092
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,1,4,4096,128,0,0.09019200007120769
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,8,4,4096,16,0,0.3540159861246745
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,32,4,6144,4,0,2.6865228017171225
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,64,4,6144,2,0,5.7739518483479815
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,8,4,6144,16,0,0.7250400384267172
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,128,4,6144,1,0,11.548245747884115
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,1,4,6144,128,0,0.1673333247502645
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,2,4,6144,64,0,0.24754667282104492
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,4,4,6144,32,0,0.39906132221221924
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,16,4,6144,8,0,1.3339145978291829
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,1,4,6144,128,0,0.15688000122706094
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,2,4,6144,64,0,0.23122133811314902
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,4,4,6144,32,0,0.3781973520914714
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,16,4,6144,8,0,1.2485919793446858
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,8,4,6144,16,0,0.6659520069758097
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,32,4,6144,4,0,2.416938622792562
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,128,4,6144,1,0,10.032623926798502
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,64,4,6144,2,0,5.077781359354655
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,4,4,8192,32,0,0.650325338045756
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,2,4,8192,64,0,0.3856053352355957
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,8,4,8192,16,0,1.2018720308939617
