framework,version,device,op_name,kernel_source,bmm_dtype,num_tokens,num_heads,latency
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,64,32,0.011033599823713302
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,48,2,0.007478400319814682
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,64,16,0.0046720001846551895
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,64,4,0.004220800101757049
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,64,2,0.005481600016355515
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,64,1,0.0046431999653577805
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,64,8,0.008310399949550629
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,80,32,0.00485760010778904
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,80,128,0.007519999891519547
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,80,64,0.005449600145220756
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,64,2,0.007612799853086471
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,64,1,0.007411199808120728
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,80,16,0.00549440011382103
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,80,4,0.007603199779987335
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,80,8,0.004332799836993218
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,80,2,0.0071552000939846035
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,80,64,0.01668799966573715
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,80,128,0.026748800277709962
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,80,32,0.011923199892044068
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,80,1,0.004332799836993218
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,96,128,0.007939200103282928
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,80,16,0.010102400183677673
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,96,64,0.00562559999525547
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,80,8,0.008336000144481659
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,96,32,0.004992000013589859
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,80,4,0.0075935997068881985
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,96,16,0.010739199817180634
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,96,16,0.004726399853825569
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,96,128,0.029452800750732422
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,96,64,0.01800000071525574
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,80,2,0.007372800260782242
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,96,8,0.0044096000492572784
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,96,4,0.004377600178122521
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,80,1,0.007203199714422226
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,96,2,0.004287999868392944
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,96,32,0.012291199713945388
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,96,2,0.007727999985218048
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,96,1,0.004265600070357323
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,128,128,0.008918400108814239
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,96,8,0.008739200234413148
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,128,128,0.03535360097885132
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,96,1,0.007305599749088287
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,128,64,0.006121600046753883
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,96,4,0.008032000064849854
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,128,32,0.004931199923157692
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,128,16,0.00485760010778904
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,128,8,0.004569600149989128
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,128,64,0.020556800067424774
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,128,4,0.005238400027155876
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,128,4,0.00817599967122078
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,128,2,0.004348799958825112
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,128,1,0.005593600124120713
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,128,32,0.01388159990310669
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,160,128,0.009971199929714203
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,160,64,0.006540799885988236
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,128,16,0.010976000130176545
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,160,32,0.005161599814891815
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,128,8,0.009411200135946273
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,160,16,0.004956800118088722
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,160,8,0.004611200094223023
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,128,2,0.00793280005455017
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,128,1,0.007465600222349167
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,160,4,0.004332799836993218
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,160,128,0.044860801100730895
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,160,2,0.00424639992415905
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,160,1,0.004403200000524521
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,160,1,0.007574400305747986
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,192,128,0.012319999933242797
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,192,128,0.04932479858398438
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,160,8,0.010332799702882766
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,192,64,0.006966400146484375
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,160,4,0.008697599917650223
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,192,32,0.005615999922156334
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,160,2,0.007974400371313094
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,160,64,0.024281600117683412
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,160,32,0.015615999698638916
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,160,16,0.011644800007343293
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,192,16,0.004841599985957146
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,192,8,0.004444799944758415
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,192,4,0.004278400167822838
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,192,32,0.017030400037765504
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,192,64,0.026659199595451356
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,192,4,0.008630400151014328
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,192,2,0.00432640016078949
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,192,2,0.010425599664449692
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,192,1,0.004169600084424019
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,192,16,0.012492799758911132
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,192,1,0.007760000228881836
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,256,128,0.018620799481868743
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,192,8,0.01064639985561371
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,256,16,0.004873599857091904
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,256,64,0.0075552001595497135
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,256,8,0.005283199995756149
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,256,32,0.0059935998171567915
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,256,8,0.010899200290441512
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,256,128,0.05987200140953064
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,256,4,0.004534399881958961
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,256,2,0.005212799832224846
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,256,64,0.03229759931564331
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,256,2,0.008726400136947633
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,256,32,0.01934400051832199
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,320,64,0.008367999643087386
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,256,1,0.0044319998472929
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,320,32,0.006611199676990509
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,256,16,0.013817599415779114
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,320,128,0.02202879935503006
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,256,4,0.00936639979481697
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,320,64,0.04267840087413788
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,256,1,0.007852800190448761
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,320,128,0.07520639896392822
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,320,16,0.005142400041222572
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,320,8,0.007833600044250488
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,320,2,0.00910400003194809
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,320,4,0.004646399989724159
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,320,4,0.010054399818181991
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,320,2,0.00432640016078949
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,320,1,0.004527999833226204
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,384,128,0.024633599817752837
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,320,32,0.02303680032491684
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,320,1,0.007936000078916549
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,384,32,0.006524799764156342
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,320,16,0.015574400126934052
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,384,64,0.009145600348711013
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,320,8,0.01135680004954338
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,384,32,0.0255295991897583
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,384,128,0.08648319840431214
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,384,4,0.010592000186443329
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,384,16,0.01668799966573715
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,384,16,0.00589120015501976
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,384,1,0.007334399968385696
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,384,64,0.04776960015296936
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,384,8,0.005033599957823753
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,384,4,0.004681599885225296
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,384,2,0.006297600269317627
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,384,2,0.008912000060081481
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,384,8,0.012003199756145477
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,384,1,0.008224000036716462
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,512,16,0.00560000017285347
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,512,128,0.030527999997138976
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,512,128,0.1115839958190918
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,512,64,0.05876799821853638
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,512,64,0.015750400722026825
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,512,32,0.007942400127649307
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,512,32,0.031068798899650574
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,512,8,0.004899200052022934
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,512,4,0.004732799902558327
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,512,4,0.010911999642848969
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,512,2,0.004560000076889992
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,512,1,0.006636799871921539
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,512,16,0.019462400674819948
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,512,8,0.013548800349235534
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,768,128,0.04198080003261566
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,768,128,0.16189759969711304
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,768,64,0.02328319996595383
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,512,1,0.008188799768686295
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,768,32,0.009471999853849411
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,768,16,0.006473600119352341
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,512,2,0.009833600372076035
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,768,8,0.005392000079154968
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,768,64,0.08447359800338745
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,768,4,0.004822399839758873
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,768,2,0.006355199962854385
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,768,32,0.046003198623657225
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,768,1,0.004422400146722794
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,1024,128,0.05403839945793152
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,768,1,0.008336000144481659
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,1024,128,0.21120638847351075
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,768,2,0.010332799702882766
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,1024,64,0.028988799452781676
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,768,8,0.016383999586105348
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,768,16,0.025328001379966734
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,1024,32,0.012115199863910676
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,768,4,0.01175680011510849
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,1024,32,0.057980799674987794
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,1024,16,0.007900799810886382
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,1024,8,0.005564799904823304
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,1024,4,0.004812800139188766
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,1024,16,0.030326399207115173
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,1024,1,0.004441599920392036
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,1024,4,0.013312000036239623
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,1024,2,0.00493439994752407
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,1024,2,0.01069760024547577
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,1536,128,0.07492160201072692
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,1024,64,0.1105504035949707
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,1024,8,0.0191103994846344
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,1536,128,0.310479998588562
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,1536,64,0.041433599591255185
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,1536,64,0.15934400558471679
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,1536,32,0.021510399878025055
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,1536,16,0.009139200299978256
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,1536,8,0.007091200351715088
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,1536,4,0.0052512001246213915
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,1024,1,0.009353599697351455
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,1536,2,0.00469760000705719
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,1536,1,0.004534399881958961
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,1536,16,0.045228800177574156
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,1536,1,0.010051199793815612
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,2048,128,0.09759680032730103
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,2048,128,0.408406400680542
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,2048,64,0.05189120173454285
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,1536,32,0.08347839713096619
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,2048,32,0.02810240089893341
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,2048,32,0.10855040550231934
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,2048,16,0.011270400136709213
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,2048,8,0.007756800204515457
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,1536,8,0.024700799584388734
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,1536,4,0.016195200383663177
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,2048,2,0.0049183998256921765
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,1536,2,0.01178240031003952
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,2048,4,0.005868799984455109
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,2048,64,0.2091775894165039
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,2048,1,0.004720000177621841
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,3072,128,0.14302719831466676
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,2048,8,0.030019199848175047
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,3072,64,0.07486720085144043
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,3072,64,0.30882558822631834
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,2048,4,0.01849599927663803
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,3072,32,0.04079360067844391
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,3072,16,0.021587200462818146
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,3072,8,0.009612800180912017
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,2048,16,0.057411199808120726
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,2048,2,0.013308799266815186
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,3072,4,0.0064351998269557955
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,2048,1,0.010486400127410889
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,3072,128,0.6081664085388183
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,3072,2,0.005385600030422211
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,3072,32,0.15813440084457397
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,3072,1,0.004927999898791313
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,3072,16,0.0827679991722107
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,3072,8,0.045484799146652224
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,4096,128,0.1918879985809326
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,4096,64,0.408406400680542
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,4096,64,0.09450240135192871
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,4096,32,0.050732797384262084
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,4096,16,0.027340799570083618
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,4096,8,0.011401599645614624
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,4096,128,0.8089759826660157
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,4096,4,0.007715199887752533
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,3072,2,0.01605439931154251
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,4096,2,0.005689600110054016
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,4096,2,0.01884160041809082
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,4096,32,0.20832319259643556
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,3072,1,0.01188800036907196
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,4096,1,0.004844800010323525
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,4096,16,0.1075551986694336
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,6144,128,0.27990720272064207
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,4096,8,0.056720000505447385
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,6144,64,0.6057216167449951
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,6144,128,1.1975008010864259
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,6144,64,0.13844480514526367
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,6144,32,0.07736319899559022
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,6144,32,0.30830719470977785
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,4096,1,0.012883199751377106
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,3072,4,0.024076800048351287
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,6144,16,0.03965120017528534
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,4096,4,0.02993920147418976
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,6144,8,0.022809599339962006
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,6144,4,0.009187199920415879
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,6144,2,0.00618240013718605
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,6144,1,0.0054303999990224835
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,8192,128,0.37567040920257566
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,6144,16,0.15739840269088745
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,8192,64,0.1807935953140259
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,6144,8,0.08223680257797242
