framework,version,device,op_name,kernel_source,batch_size,isl,num_heads,num_key_value_heads,head_dim,window_size,beam_width,attn_dtype,kv_cache_dtype,step,latency
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,128,1,96,8,64,0,1,float16,float16,1,0.04409599800904592
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,128,1,96,8,64,128,1,float16,fp8,1,0.012159999459981918
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,128,1,96,8,64,128,1,float16,float16,3,0.04095466683308283
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,128,1,96,8,64,0,1,float16,float16,3,0.041237334410349526
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,128,1,96,8,64,128,1,float16,fp8,3,0.01232533281048139
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,128,1,96,8,64,0,1,float16,fp8,3,0.012357333054145178
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,128,1,96,8,64,128,1,float16,float16,7,0.04153066625197729
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,128,1,96,8,64,0,1,float16,float16,7,0.041482667128245033
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,128,1,96,8,64,128,1,float16,fp8,7,0.012351999680201212
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,128,1,96,8,64,0,1,float16,fp8,7,0.012293333808581034
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,128,1,96,8,64,128,1,float16,float16,15,0.041493333876132965
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,128,1,96,8,64,0,1,float16,float16,15,0.04163199911514918
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,128,1,96,8,64,128,1,float16,fp8,15,0.012351999680201212
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,128,1,96,8,64,0,1,float16,fp8,15,0.012389333297808966
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,128,1,96,8,64,128,1,float16,float16,31,0.041536000867684685
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,128,1,96,8,64,0,1,float16,fp8,1,0.012319999436537424
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,128,1,96,8,64,0,1,float16,float16,31,0.041402667760849
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,128,1,96,8,64,128,1,float16,fp8,31,0.012335999558369318
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,128,1,96,8,64,0,1,float16,fp8,31,0.012213333199421564
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,128,1,96,8,64,128,1,float16,float16,63,0.04118400067090988
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,128,1,96,8,64,0,1,float16,float16,63,0.04051200052102407
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,128,1,96,8,64,128,1,float16,fp8,63,0.012448000411192576
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,128,1,96,8,64,0,1,float16,fp8,63,0.01211200033624967
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,128,1,96,8,64,128,1,float16,float16,127,0.04164800047874451
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,128,1,96,8,64,0,1,float16,float16,127,0.04063999901215235
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,128,1,96,8,64,128,1,float16,fp8,127,0.015072000523408255
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,128,1,96,8,64,0,1,float16,fp8,127,0.014725333700577417
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,128,1,96,8,64,128,1,float16,float16,255,0.04372799893220266
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,128,1,96,8,64,0,1,float16,float16,255,0.042250668009122215
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,128,1,96,8,64,128,1,float16,fp8,255,0.016186666985352833
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,128,1,96,8,64,0,1,float16,fp8,255,0.019866666446129482
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,128,1,96,8,64,128,1,float16,float16,511,0.04341333111127218
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,128,1,96,8,64,0,1,float16,float16,511,0.05463466544946035
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,128,1,96,8,64,128,1,float16,fp8,511,0.014933332800865173
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,128,1,96,8,64,0,1,float16,fp8,511,0.029872000217437744
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,128,1,96,8,64,128,1,float16,float16,1023,0.04387199878692627
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,128,1,96,8,64,0,1,float16,float16,1023,0.07707199951012929
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,128,1,96,8,64,128,1,float16,fp8,1023,0.014938666174809137
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,128,1,96,8,64,0,1,float16,fp8,1023,0.051072001457214355
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,1,64,128,1,float16,float16,1,0.224400003751119
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,1,64,0,1,float16,float16,1,0.22429867585500082
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,1,64,128,1,float16,fp8,1,0.2262506683667501
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,1,64,0,1,float16,fp8,1,0.22632533311843872
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,1,64,128,1,float16,float16,3,0.22431999444961548
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,1,64,0,1,float16,float16,3,0.22444266080856323
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,1,64,128,1,float16,fp8,3,0.22619734207789102
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,1,64,0,1,float16,fp8,3,0.22650132576624551
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,1,64,128,1,float16,float16,7,0.2347573240598043
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,1,64,0,1,float16,float16,7,0.23497066895167032
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,1,64,128,1,float16,fp8,7,0.23684799671173096
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,1,64,0,1,float16,fp8,7,0.23701866467793783
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,1,64,128,1,float16,float16,15,0.24441067377726236
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,1,64,0,1,float16,float16,15,0.24453866481781006
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,1,64,128,1,float16,fp8,15,0.2460106611251831
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,1,64,0,1,float16,fp8,15,0.24606933196385702
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,1,64,128,1,float16,float16,31,0.3130026658376058
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,1,64,0,1,float16,float16,31,0.3130613366762797
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,1,64,128,1,float16,fp8,31,0.3150026599566142
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,1,64,0,1,float16,fp8,31,0.31519466638565063
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,1,64,128,1,float16,float16,63,0.31550933917363483
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,1,64,0,1,float16,float16,63,0.3155733346939087
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,1,64,128,1,float16,fp8,63,0.31835732857386273
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,1,64,0,1,float16,fp8,63,0.31838399171829224
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,1,64,128,1,float16,float16,127,0.31998932361602783
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,1,64,0,1,float16,float16,127,0.32017600536346436
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,1,64,128,1,float16,fp8,127,0.32132800420125324
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,1,64,0,1,float16,fp8,127,0.3214346567789714
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,1,64,128,1,float16,float16,255,0.32180800040562946
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,1,64,0,1,float16,float16,255,0.3933759927749634
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,1,64,128,1,float16,fp8,255,0.32154132922490436
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,1,64,0,1,float16,fp8,255,0.38995734850565594
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,2,64,128,1,float16,float16,1,0.22565333048502603
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,2,64,0,1,float16,float16,1,0.22591465711593628
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,2,64,128,1,float16,fp8,1,0.22730666399002075
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,2,64,0,1,float16,fp8,1,0.22749332586924234
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,2,64,128,1,float16,float16,3,0.225983997186025
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,2,64,0,1,float16,float16,3,0.22614399592081705
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,2,64,128,1,float16,fp8,3,0.22748800118764242
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,2,64,0,1,float16,fp8,3,0.22772266467412314
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,2,64,128,1,float16,float16,7,0.2349546750386556
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,2,64,0,1,float16,float16,7,0.23483733336130777
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,2,64,128,1,float16,fp8,7,0.24035199483235678
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,2,64,0,1,float16,fp8,7,0.23734933137893677
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,2,64,128,1,float16,float16,15,0.24528533220291138
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,2,64,0,1,float16,float16,15,0.24500266710917154
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,2,64,128,1,float16,fp8,15,0.2469759980837504
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,2,64,0,1,float16,fp8,15,0.24672534068425497
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,2,64,128,1,float16,float16,31,0.3134346604347229
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,2,64,0,1,float16,float16,31,0.31362666686375934
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,2,64,128,1,float16,fp8,31,0.3153333266576131
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,2,64,0,1,float16,fp8,31,0.3154346744219462
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,2,64,128,1,float16,float16,63,0.3158559997876485
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,2,64,0,1,float16,float16,63,0.31591999530792236
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,2,64,128,1,float16,fp8,63,0.31876800457636517
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,2,64,0,1,float16,fp8,63,0.318832000096639
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,2,64,128,1,float16,float16,127,0.3206719954808553
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,2,64,0,1,float16,float16,127,0.3206719954808553
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,2,64,128,1,float16,fp8,127,0.3216106692949931
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,2,64,0,1,float16,fp8,127,0.3216480016708374
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,2,64,128,1,float16,float16,255,0.3219146728515625
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,2,64,0,1,float16,float16,255,0.3939093351364136
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,2,64,128,1,float16,fp8,255,0.32206400235493976
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,2,64,0,1,float16,fp8,255,0.39188265800476074
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,4,64,128,1,float16,float16,1,0.05203199883302053
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,4,64,0,1,float16,float16,1,0.05201066533724467
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,4,64,0,1,float16,float16,3,0.05107733110586802
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,4,64,128,1,float16,float16,3,0.050997331738471985
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,4,64,128,1,float16,float16,7,0.05125333368778229
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,4,64,0,1,float16,float16,7,0.051141331593195595
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,4,64,128,1,float16,float16,15,0.05347733199596405
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,4,64,0,1,float16,float16,15,0.05133866767088572
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,4,64,128,1,float16,float16,31,0.05107733110586802
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,4,64,0,1,float16,float16,31,0.05086933573087057
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,4,64,128,1,float16,float16,63,0.05030933519204458
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,4,64,0,1,float16,float16,63,0.052501335740089417
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,4,64,128,1,float16,float16,127,0.05082666873931885
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,4,64,0,1,float16,float16,127,0.050106664498647056
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,4,64,128,1,float16,float16,255,0.052527998884518944
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,4,64,0,1,float16,float16,255,0.051882664362589516
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,8,64,128,1,float16,float16,1,0.07589333256085713
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,8,64,0,1,float16,float16,1,0.07564266522725423
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,8,64,128,1,float16,fp8,1,0.02128000060717265
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,8,64,0,1,float16,fp8,1,0.02128533273935318
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,8,64,128,1,float16,float16,3,0.07593599955240886
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,8,64,0,1,float16,float16,3,0.07604800164699554
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,8,64,128,1,float16,fp8,3,0.021381333470344543
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,8,64,0,1,float16,fp8,3,0.02146133283774058
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,8,64,128,1,float16,float16,7,0.07610133290290833
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,8,64,0,1,float16,float16,7,0.07612800101439159
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,8,64,128,1,float16,fp8,7,0.021322667598724365
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,8,64,0,1,float16,fp8,7,0.021365332106749218
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,8,64,128,1,float16,float16,15,0.07604266703128815
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,8,64,0,1,float16,float16,15,0.07606400052706401
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,8,64,128,1,float16,fp8,15,0.021327999730904896
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,8,64,0,1,float16,fp8,15,0.022367998957633972
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,8,64,128,1,float16,float16,31,0.07588266829649608
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,8,64,0,1,float16,float16,31,0.07579199969768524
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,8,64,128,1,float16,fp8,31,0.021295999487241108
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,8,64,0,1,float16,fp8,31,0.021210665504137676
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,8,64,128,1,float16,float16,63,0.07459733386834462
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,8,64,0,1,float16,float16,63,0.07458666463692983
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,8,64,128,1,float16,fp8,63,0.021168000996112823
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,8,64,0,1,float16,fp8,63,0.021061333517233532
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,8,64,128,1,float16,float16,127,0.07543999950091045
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,8,64,0,1,float16,float16,127,0.07523199915885925
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,8,64,128,1,float16,fp8,127,0.025941332181294758
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,8,64,128,1,float16,float16,255,0.08066133161385854
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,8,64,0,1,float16,float16,255,0.07996266583601634
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,8,64,128,1,float16,fp8,255,0.026863999664783478
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,8,64,0,1,float16,fp8,255,0.03812800099452337
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,512,1,96,1,64,128,1,float16,float16,1,0.4416693449020386
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,512,1,96,1,64,0,1,float16,float16,1,0.44204266866048175
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,512,1,96,1,64,128,1,float16,fp8,1,0.44679466883341473
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,512,1,96,1,64,0,1,float16,fp8,1,0.44680531819661456
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,256,1,96,8,64,0,1,float16,fp8,127,0.0260959987839063
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,512,1,96,1,64,128,1,float16,float16,3,0.44227198759714764
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,512,1,96,1,64,128,1,float16,fp8,3,0.4463040033976237
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,512,1,96,1,64,0,1,float16,float16,3,0.44386665026346844
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,512,1,96,1,64,0,1,float16,fp8,3,0.44631465276082355
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,512,1,96,1,64,128,1,float16,float16,7,0.46484800179799396
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,512,1,96,1,64,0,1,float16,float16,7,0.46375465393066406
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,512,1,96,1,64,128,1,float16,fp8,7,0.46811731656392414
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,512,1,96,1,64,0,1,float16,fp8,7,0.468234658241272
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,512,1,96,1,64,128,1,float16,float16,15,0.4833120107650757
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,512,1,96,1,64,0,1,float16,float16,15,0.48344000180562335
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,512,1,96,1,64,128,1,float16,fp8,15,0.4865279992421468
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,512,1,96,1,64,0,1,float16,fp8,15,0.4866400162378947
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,512,1,96,1,64,128,1,float16,float16,31,0.6203466653823853
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,512,1,96,1,64,0,1,float16,float16,31,0.6211839914321899
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,512,1,96,1,64,128,1,float16,fp8,31,0.624234676361084
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,512,1,96,1,64,0,1,float16,fp8,31,0.6243573427200317
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,512,1,96,1,64,128,1,float16,float16,63,0.6254719893137614
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,512,1,96,1,64,0,1,float16,float16,63,0.6256746848424276
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,512,1,96,1,64,128,1,float16,fp8,63,0.6311359802881876
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,512,1,96,1,64,0,1,float16,fp8,63,0.631226658821106
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,512,1,96,1,64,128,1,float16,float16,127,0.6342080036799113
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,512,1,96,1,64,0,1,float16,float16,127,0.6343626578648885
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,512,1,96,1,64,128,1,float16,fp8,127,0.6371680100758871
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,512,1,96,1,64,0,1,float16,fp8,127,0.6374560197194418
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,512,1,96,2,64,128,1,float16,float16,1,0.4457706610361735
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,512,1,96,2,64,0,1,float16,float16,1,0.4458506504694621
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,512,1,96,2,64,128,1,float16,fp8,1,0.449013352394104
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,512,1,96,2,64,0,1,float16,fp8,1,0.4490773280461629
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,512,1,96,2,64,128,1,float16,float16,3,0.4461386601130168
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,512,1,96,2,64,0,1,float16,float16,3,0.44626665115356445
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,512,1,96,2,64,128,1,float16,fp8,3,0.4493066469828288
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,512,1,96,2,64,0,1,float16,fp8,3,0.44926400979359943
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,512,1,96,2,64,128,1,float16,float16,7,0.4637920061747233
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,512,1,96,2,64,0,1,float16,float16,7,0.4636853138605754
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,512,1,96,2,64,128,1,float16,fp8,7,0.4682240088780721
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,512,1,96,2,64,0,1,float16,fp8,7,0.4683786630630493
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,512,1,96,2,64,128,1,float16,float16,15,0.48387734095255536
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,512,1,96,2,64,0,1,float16,float16,15,0.4838240146636963
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,512,1,96,2,64,128,1,float16,fp8,15,0.48684799671173096
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,512,1,96,2,64,0,1,float16,fp8,15,0.4870506525039673
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,512,1,96,2,64,128,1,float16,float16,31,0.62062935034434
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,512,1,96,2,64,0,1,float16,float16,31,0.6208693186442057
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,512,1,96,2,64,128,1,float16,fp8,31,0.6245173215866089
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,512,1,96,2,64,0,1,float16,fp8,31,0.6248693466186523
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,512,1,96,2,64,128,1,float16,float16,63,0.6256853342056274
